Country Name,Year,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Adults (ages 15+) and children (0-14 years) living with HIV,Antiretroviral therapy coverage (% of people living with HIV),"Contraceptive prevalence, any modern method (% of all women ages 15-49)",Current health expenditure per capita (current US$),Exclusive breastfeeding (% of children under 6 months),"Hospital beds (per 1,000 people)","Immunization, measles (% of children ages 12-23 months)","Incidence of tuberculosis (per 100,000 people)","Life expectancy at birth, total (years)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Mortality rate, under-5 (per 1,000)",Out-of-pocket expenditure (% of current health expenditure),People using safely managed drinking water services (% of population),People using safely managed sanitation services (% of population),People with basic handwashing facilities including soap and water (% of population),"Physicians (per 1,000 people)",Prevalence of hypertension (% of adults ages 30-79),"Prevalence of stunting, height for age (% of children under 5)","Prevalence of wasting, weight for height (% of children under 5)",Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),Unmet need for contraception (% of married women ages 15-49),Vitamin A supplementation coverage rate (% of children ages 6-59 months),Women who were first married by age 15 (% of women ages 20-24)
Mauritius,1992,0.13696461043502584,0.24023594854242958,0.1767225383473528,0.7372566000396675,0.15741392424591213,0.1687715269804822,0.4811639160327869,0.846938775510204,0.01264138389886893,0.8916481447460026,0.004495504495504496,0.010083587634337275,0.48931282605370435,0.3426310727751377,0.34507555192739325,0.40039557997252323,0.21953781512605045,0.34008097165991924,0.31663974151857843,0.7319148936170213,0.33217993079584773,0.08201972329323147,0.358521602796412,0.3813505412515634
Mauritius,1993,0.13265631556861096,0.24023594854242958,0.1767225383473528,0.7372566000396675,0.15741392424591213,0.1687715269804822,0.47455737629508205,0.846938775510204,0.01264138389886893,0.8923844808333558,0.004120879120879122,0.00995090884967494,0.48931282605370435,0.3426310727751377,0.34507555192739325,0.40039557997252323,0.21875,0.35627530364372484,0.31663974151857843,0.7319148936170213,0.33217993079584773,0.08201972329323147,0.358521602796412,0.3813505412515634
Mauritius,1994,0.12422996223248002,0.24023594854242958,0.1767225383473528,0.7372566000396675,0.15741392424591213,0.1687715269804822,0.4712458985737706,0.8571428571428571,0.01264138389886893,0.8931576337250763,0.003246753246753248,0.010481623988324272,0.48931282605370435,0.3426310727751377,0.34507555192739325,0.40039557997252323,0.2190126050420168,0.36842105263157887,0.31663974151857843,0.7319148936170213,0.33217993079584773,0.08201972329323147,0.358521602796412,0.3813505412515634
Mauritius,1995,0.10912854944747515,0.24023594854242958,0.1767225383473528,0.7372566000396675,0.15741392424591213,0.1687715269804822,0.4712458985737706,0.8979591836734693,0.01264138389886893,0.8956832665046973,0.002247752247752248,0.011277696696298266,0.48931282605370435,0.3426310727751377,0.34507555192739325,0.40039557997252323,0.22032563025210086,0.3846153846153847,0.0953150242326333,0.6212765957446809,0.33217993079584773,0.08201972329323147,0.358521602796412,0.3813505412515634
Mauritius,1996,0.10588893551545668,0.24023594854242958,0.1767225383473528,0.7372566000396675,0.15741392424591213,0.1687715269804822,0.4712458985737706,0.6122448979591836,0.01264138389886893,0.895639086339456,0.0018731268731268739,0.011808411834947598,0.48931282605370435,0.3426310727751377,0.34507555192739325,0.40039557997252323,0.22032563025210086,0.4008097165991905,0.0953150242326333,0.6212765957446809,0.33217993079584773,0.08201972329323147,0.358521602796412,0.3813505412515634
Mauritius,1997,0.09958315848370401,0.24023594854242958,0.1767225383473528,0.7372566000396675,0.15741392424591213,0.1687715269804822,0.4712458985737706,0.8775510204081631,0.01264138389886893,0.8968761309662091,0.001498501498501499,0.011675733050285263,0.48931282605370435,0.3426310727751377,0.34507555192739325,0.40039557997252323,0.22032563025210086,0.41295546558704455,0.0953150242326333,0.6212765957446809,0.33217993079584773,0.08201972329323147,0.358521602796412,0.3813505412515634
Mauritius,1998,0.09297524129248842,0.24023594854242958,0.1767225383473528,0.7372566000396675,0.15741392424591213,0.1687715269804822,0.4712458985737706,0.8571428571428571,0.01264138389886893,0.899931925728724,0.001373626373626374,0.010481623988324272,0.48931282605370435,0.3426310727751377,0.34507555192739325,0.40039557997252323,0.22032563025210086,0.42914979757085014,0.0953150242326333,0.6212765957446809,0.33217993079584773,0.08201972329323147,0.358521602796412,0.3813505412515634
Mauritius,1999,0.10373478808224924,0.24023594854242958,0.1767225383473528,0.7372566000396675,0.15741392424591213,0.1687715269804822,0.4712458985737706,0.8061224489795917,0.01264138389886893,0.9052703623620338,0.001123876123876124,0.008756799787713949,0.48931282605370435,0.3426310727751377,0.34507555192739325,0.40039557997252323,0.22032563025210086,0.44534412955465597,0.0953150242326333,0.6212765957446809,0.33217993079584773,0.08201972329323147,0.358521602796412,0.3813505412515634
Mauritius,2000,0.1049153727794097,0.24023594854242958,0.1767225383473528,0.7372566000396675,0.15741392424591213,0.1687715269804822,0.5836065573770491,0.846938775510204,0.01264138389886893,0.9158736020199171,0.0007492507492507499,0.00689929680244129,0.48931282605370435,0.3426310727751377,0.34507555192739325,0.40039557997252323,0.2303046218487395,0.46153846153846156,0.0953150242326333,0.6212765957446809,0.33217993079584773,0.08201972329323147,0.358521602796412,0.3813505412515634
Mauritius,2001,0.08903063365505663,0.24023594854242958,0.1767225383473528,0.7372566000396675,0.15807181651660512,0.1687715269804822,0.5672131147540984,0.9081632653061223,0.0073186959414504316,0.9174199078033586,0.0006243756243756249,0.005174472601830973,0.4870188571510175,0.3426310727751377,0.34507555192739325,0.40039557997252323,0.23450630252100843,0.47773279352226716,0.0953150242326333,0.6212765957446809,0.33217993079584773,0.08201972329323147,0.358521602796412,0.3813505412515634
